shipment_id,transaction_id,ship_date,delivery_date,status,courier
SHP81293,TXN00041439,2024-03-26,2024-03-28,Delivered,EcomExpress
SHP50473,TXN00026002,2024-03-30,2024-04-05,Delivered,EcomExpress
SHP31922,TXN00031240,2024-03-14,2024-03-16,Delivered,Delhivery
SHP26105,TXN00059521,2024-04-15,2024-04-22,Delivered,Shadowfax
SHP47310,TXN00016535,2024-04-22,2024-05-02,Delivered,Shadowfax
SHP29808,TXN00051183,2024-01-19,2024-01-29,Delivered,EcomExpress
SHP91226,TXN00074414,2024-01-12,2024-01-17,Delivered,Shadowfax
SHP61434,TXN00036521,2024-01-08,2024-01-16,Delivered,Shadowfax
SHP87000,TXN00089288,2024-03-29,2024-03-30,Delivered,EcomExpress
SHP65818,TXN00094042,2024-04-01,2024-04-05,Delivered,Shadowfax
SHP32910,TXN00002393,2024-02-01,2024-02-05,Delivered,BlueDart
SHP99029,TXN00083260,2024-04-28,2024-05-07,Delivered,Shadowfax
SHP74810,TXN00026967,2024-06-07,2024-06-11,Delivered,BlueDart
SHP25808,TXN00039714,2024-04-16,2024-04-18,Delivered,Delhivery
SHP80797,TXN00090688,2024-04-23,2024-04-27,Delivered,EcomExpress
SHP86273,TXN00053083,2024-06-03,2024-06-06,Delivered,BlueDart
SHP22426,TXN00095086,2024-01-14,2024-01-22,Delivered,EcomExpress
SHP44833,TXN00041719,2024-03-24,2024-03-25,Delivered,Shadowfax
SHP67918,TXN00096909,2024-01-21,2024-01-23,Delivered,Shadowfax
SHP31868,TXN00076311,2024-06-03,2024-06-12,Delivered,Delhivery
SHP95815,TXN00081869,2024-03-11,2024-03-13,Delivered,BlueDart
SHP48183,TXN00090324,2024-02-25,2024-03-04,Delivered,Shadowfax
SHP55090,TXN00012195,2024-03-27,2024-03-30,Delivered,Shadowfax
SHP42520,TXN00074440,2024-04-21,2024-04-29,Delivered,BlueDart
SHP33925,TXN00039876,2024-01-03,2024-01-13,Delivered,EcomExpress
SHP44244,TXN00002193,2024-04-08,2024-04-13,Delivered,Delhivery
SHP68944,TXN00034298,2024-03-31,2024-04-04,Delivered,Shadowfax
SHP50771,TXN00062534,2024-04-30,2024-05-07,Delivered,EcomExpress
SHP43058,TXN00065620,2024-05-02,2024-05-03,Delivered,Shadowfax
SHP65942,TXN00015844,2024-01-11,2024-01-13,Delivered,Delhivery
SHP74259,TXN00043475,2024-03-23,2024-03-28,Delivered,Shadowfax
SHP41646,TXN00078136,2024-03-31,2024-04-04,Delivered,Delhivery
SHP22240,TXN00012302,2024-03-14,2024-03-23,Delivered,BlueDart
SHP61459,TXN00085654,2024-06-04,2024-06-06,Delivered,EcomExpress
SHP51196,TXN00044975,2024-01-23,2024-01-30,Delivered,BlueDart
SHP77644,TXN00018351,2024-06-09,2024-06-14,Delivered,BlueDart
SHP53193,TXN00077990,2024-06-10,2024-06-17,Delivered,EcomExpress
SHP53280,TXN00006971,2024-04-13,2024-04-14,Delivered,Delhivery
SHP36450,TXN00099954,2024-05-16,2024-05-24,Delivered,EcomExpress
SHP89846,TXN00023772,2024-04-14,2024-04-22,Delivered,BlueDart
SHP16855,TXN00078175,2024-04-14,2024-04-19,Delivered,Shadowfax
SHP51877,TXN00046027,2024-04-16,2024-04-23,Delivered,EcomExpress
SHP92117,TXN00068197,2024-02-28,2024-03-08,Delivered,EcomExpress
SHP56283,TXN00023145,2024-04-10,2024-04-11,Delivered,BlueDart
SHP22411,TXN00096409,2024-04-08,2024-04-16,Delivered,EcomExpress
SHP15851,TXN00027210,2024-01-16,2024-01-20,Delivered,Shadowfax
SHP37520,TXN00059247,2024-01-21,2024-01-30,Delivered,Shadowfax
SHP35247,TXN00041009,2024-04-28,2024-05-05,Delivered,EcomExpress
SHP72013,TXN00097084,2024-03-25,2024-04-04,Delivered,Shadowfax
SHP42684,TXN00004659,2024-05-04,2024-05-14,Delivered,Delhivery
SHP72265,TXN00006393,2024-04-28,2024-05-02,Delivered,Delhivery
SHP59995,TXN00004326,2024-01-07,2024-01-10,Delivered,Delhivery
SHP80857,TXN00009474,2024-06-15,2024-06-18,Delivered,BlueDart
SHP30105,TXN00069723,2024-04-29,2024-05-04,Delivered,Delhivery
SHP61712,TXN00059387,2024-03-26,2024-04-03,Delivered,Delhivery
SHP56439,TXN00024008,2024-03-09,2024-03-14,Delivered,EcomExpress
SHP82549,TXN00086172,2024-06-24,2024-06-29,Delivered,BlueDart
SHP94083,TXN00028701,2024-01-07,2024-01-16,Delivered,Shadowfax
SHP93200,TXN00092082,2024-06-24,2024-07-03,Delivered,EcomExpress
SHP84361,TXN00007343,2024-03-30,2024-04-08,Delivered,EcomExpress
SHP95385,TXN00067626,2024-02-04,2024-02-08,Delivered,EcomExpress
SHP22698,TXN00033300,2024-02-04,2024-02-13,Delivered,Delhivery
SHP36781,TXN00028185,2024-03-23,2024-03-31,Delivered,EcomExpress
SHP40474,TXN00040915,2024-04-24,2024-05-02,Delivered,BlueDart
SHP89095,TXN00057285,2024-02-03,2024-02-05,Delivered,Shadowfax
SHP37279,TXN00019485,2024-02-29,2024-03-07,Delivered,BlueDart
SHP25796,TXN00030983,2024-01-21,2024-01-24,Delivered,Delhivery
SHP29461,TXN00084726,2024-04-12,2024-04-13,Delivered,Shadowfax
SHP16408,TXN00053170,2024-05-22,2024-05-29,Delivered,Shadowfax
SHP69667,TXN00046569,2024-01-20,2024-01-25,Delivered,Shadowfax
SHP19337,TXN00013317,2024-03-29,2024-04-08,Delivered,EcomExpress
SHP79731,TXN00013233,2024-01-07,2024-01-08,Delivered,Shadowfax
SHP74071,TXN00067887,2024-03-26,2024-03-28,Delivered,Delhivery
SHP78980,TXN00088750,2024-03-30,2024-04-05,Delivered,EcomExpress
SHP95037,TXN00034554,2024-03-03,2024-03-08,Delivered,EcomExpress
SHP25894,TXN00077054,2024-05-03,2024-05-09,Delivered,EcomExpress
SHP43956,TXN00074953,2024-06-11,2024-06-13,Delivered,Shadowfax
SHP81571,TXN00038489,2024-06-23,2024-06-30,Delivered,Delhivery
SHP63982,TXN00025958,2024-06-01,2024-06-10,Delivered,Delhivery
SHP15312,TXN00077545,2024-03-29,2024-04-03,Delivered,EcomExpress
SHP55453,TXN00020377,2024-06-02,2024-06-04,Delivered,EcomExpress
SHP30987,TXN00061469,2024-05-28,2024-05-30,Delivered,EcomExpress
SHP19456,TXN00083009,2024-03-27,2024-04-03,Delivered,Delhivery
SHP81419,TXN00050638,2024-06-30,2024-07-01,Delivered,Shadowfax
SHP11349,TXN00032131,2024-03-25,2024-04-04,Delivered,Shadowfax
SHP71241,TXN00052860,2024-05-26,2024-06-05,Delivered,Shadowfax
SHP79232,TXN00072311,2024-06-09,2024-06-15,Delivered,Delhivery
SHP55332,TXN00077489,2024-03-12,2024-03-17,Delivered,Delhivery
SHP47967,TXN00069868,2024-02-16,2024-02-24,Delivered,BlueDart
SHP45360,TXN00055525,2024-03-29,2024-04-06,Delivered,EcomExpress
SHP98497,TXN00065917,2024-04-04,2024-04-07,Delivered,Delhivery
SHP71157,TXN00007612,2024-06-11,2024-06-17,Delivered,Shadowfax
SHP29576,TXN00080066,2024-04-21,2024-04-22,Delivered,Shadowfax
SHP15450,TXN00014452,2024-03-29,2024-04-08,Delivered,EcomExpress
SHP54065,TXN00093986,2024-05-07,2024-05-16,Delivered,Shadowfax
SHP51309,TXN00057155,2024-04-19,2024-04-23,Delivered,BlueDart
SHP31739,TXN00051455,2024-03-20,2024-03-28,Delivered,BlueDart
SHP76156,TXN00009272,2024-04-22,2024-05-01,Delivered,Delhivery
SHP63711,TXN00099581,2024-02-15,2024-02-17,Delivered,EcomExpress
SHP68607,TXN00031320,2024-02-03,2024-02-09,Delivered,BlueDart
SHP93835,TXN00057810,2024-06-25,2024-06-27,Delivered,EcomExpress
SHP13635,TXN00037234,2024-05-21,2024-05-29,Delivered,BlueDart
SHP31257,TXN00034510,2024-02-16,2024-02-20,Delivered,BlueDart
SHP17756,TXN00059392,2024-06-01,2024-06-04,Delivered,Shadowfax
SHP26603,TXN00085153,2024-06-11,2024-06-20,Delivered,BlueDart
SHP34322,TXN00054542,2024-06-24,2024-06-29,Delivered,Delhivery
SHP88089,TXN00093252,2024-06-22,2024-06-25,Delivered,Delhivery
SHP32531,TXN00075713,2024-01-17,2024-01-23,Delivered,Delhivery
SHP74597,TXN00003362,2024-04-28,2024-04-29,Delivered,Shadowfax
SHP78311,TXN00065931,2024-05-16,2024-05-26,Delivered,Delhivery
SHP97582,TXN00096450,2024-01-07,2024-01-08,Delivered,Shadowfax
SHP75227,TXN00065011,2024-04-08,2024-04-12,Delivered,BlueDart
SHP97615,TXN00045563,2024-01-25,2024-01-31,Delivered,Shadowfax
SHP78838,TXN00036470,2024-03-10,2024-03-16,Delivered,Shadowfax
SHP99173,TXN00077333,2024-01-17,2024-01-19,Delivered,EcomExpress
SHP15475,TXN00045971,2024-05-05,2024-05-10,Delivered,EcomExpress
SHP10469,TXN00012271,2024-01-18,2024-01-23,Delivered,Delhivery
SHP51145,TXN00092458,2024-03-22,2024-03-31,Delivered,Shadowfax
SHP85997,TXN00000792,2024-03-31,2024-04-05,Delivered,Delhivery
SHP91502,TXN00030357,2024-01-24,2024-01-30,Delivered,BlueDart
SHP31341,TXN00029638,2024-03-02,2024-03-05,Delivered,BlueDart
SHP35785,TXN00067067,2024-04-25,2024-05-02,Delivered,Delhivery
SHP19348,TXN00015963,2024-02-26,2024-02-29,Delivered,Delhivery
SHP15859,TXN00021473,2024-06-24,2024-07-01,Delivered,Shadowfax
SHP54061,TXN00087015,2024-05-06,2024-05-12,Delivered,EcomExpress
SHP48461,TXN00058811,2024-03-24,2024-04-03,Delivered,Delhivery
SHP73953,TXN00058312,2024-04-21,2024-04-26,Delivered,EcomExpress
SHP95168,TXN00010199,2024-02-20,2024-02-25,Delivered,Delhivery
SHP22143,TXN00034975,2024-05-16,2024-05-19,Delivered,EcomExpress
SHP58900,TXN00060457,2024-04-24,2024-04-28,Delivered,Delhivery
SHP37731,TXN00029408,2024-02-28,2024-03-04,Delivered,Shadowfax
SHP54171,TXN00072419,2024-06-22,2024-06-30,Delivered,Shadowfax
SHP64216,TXN00026105,2024-01-29,2024-02-04,Delivered,EcomExpress
SHP96765,TXN00017900,2024-01-14,2024-01-23,Delivered,BlueDart
SHP39266,TXN00078532,2024-05-02,2024-05-11,Delivered,Delhivery
SHP75053,TXN00077030,2024-01-29,2024-02-04,Delivered,Delhivery
SHP68837,TXN00022004,2024-04-16,2024-04-19,Delivered,BlueDart
SHP27930,TXN00027602,2024-02-20,2024-02-26,Delivered,Shadowfax
SHP40250,TXN00074568,2024-03-08,2024-03-09,Delivered,BlueDart
SHP81987,TXN00097441,2024-03-26,2024-03-29,Delivered,BlueDart
SHP46575,TXN00079826,2024-01-02,2024-01-05,Delivered,EcomExpress
SHP17224,TXN00001887,2024-02-22,2024-02-23,Delivered,BlueDart
SHP42508,TXN00057483,2024-04-24,2024-04-25,Delivered,EcomExpress
SHP66830,TXN00092056,2024-02-23,2024-02-28,Delivered,Shadowfax
SHP57416,TXN00072712,2024-03-21,2024-03-22,Delivered,BlueDart
SHP75565,TXN00063941,2024-02-18,2024-02-19,Delivered,Delhivery
SHP99852,TXN00095459,2024-02-08,2024-02-12,Delivered,BlueDart
SHP41965,TXN00058508,2024-05-18,2024-05-26,Delivered,EcomExpress
SHP27584,TXN00038714,2024-03-27,2024-03-29,Delivered,Delhivery
SHP28418,TXN00086145,2024-03-13,2024-03-20,Delivered,EcomExpress
SHP50336,TXN00090447,2024-06-28,2024-07-07,Delivered,BlueDart
SHP35058,TXN00009744,2024-02-26,2024-02-27,Delivered,EcomExpress
SHP16549,TXN00094928,2024-03-27,2024-03-29,Delivered,Shadowfax
SHP21313,TXN00006092,2024-03-13,2024-03-15,Delivered,BlueDart
SHP62275,TXN00089672,2024-05-10,2024-05-20,Delivered,Delhivery
SHP70319,TXN00043474,2024-03-10,2024-03-13,Delivered,BlueDart
SHP10214,TXN00074167,2024-02-02,2024-02-12,Delivered,BlueDart
SHP22262,TXN00002758,2024-05-01,2024-05-06,Delivered,EcomExpress
SHP12730,TXN00069635,2024-01-15,2024-01-19,Delivered,BlueDart
SHP27998,TXN00044171,2024-03-31,2024-04-01,Delivered,Shadowfax
SHP61064,TXN00046629,2024-01-02,2024-01-05,Delivered,Shadowfax
SHP76547,TXN00001473,2024-03-23,2024-03-28,Delivered,BlueDart
SHP94616,TXN00023107,2024-05-19,2024-05-27,Delivered,Shadowfax
SHP25348,TXN00069999,2024-01-22,2024-02-01,Delivered,EcomExpress
SHP28626,TXN00054259,2024-04-22,2024-05-02,Delivered,Delhivery
SHP76995,TXN00073717,2024-05-15,2024-05-20,Delivered,BlueDart
SHP71743,TXN00003120,2024-02-27,2024-03-01,Delivered,Shadowfax
SHP49507,TXN00045200,2024-02-14,2024-02-19,Delivered,EcomExpress
SHP71116,TXN00039193,2024-03-12,2024-03-20,Delivered,BlueDart
SHP28475,TXN00079465,2024-03-25,2024-03-31,Delivered,Shadowfax
SHP76856,TXN00039992,2024-04-08,2024-04-14,Delivered,EcomExpress
SHP31872,TXN00004748,2024-03-22,2024-03-31,Delivered,BlueDart
SHP66935,TXN00078398,2024-01-14,2024-01-23,Delivered,Delhivery
SHP16403,TXN00051573,2024-05-01,2024-05-11,Delivered,BlueDart
SHP91149,TXN00010131,2024-02-19,2024-02-22,Delivered,BlueDart
SHP52144,TXN00064935,2024-03-18,2024-03-27,Delivered,Delhivery
SHP47849,TXN00092901,2024-01-27,2024-02-02,Delivered,EcomExpress
SHP53917,TXN00035368,2024-02-12,2024-02-22,Delivered,Delhivery
SHP11264,TXN00098665,2024-02-23,2024-02-25,Delivered,EcomExpress
SHP50871,TXN00029435,2024-06-17,2024-06-20,Delivered,EcomExpress
SHP98950,TXN00036125,2024-06-18,2024-06-26,Delivered,Delhivery
SHP79644,TXN00091157,2024-03-27,2024-04-03,Delivered,Shadowfax
SHP52154,TXN00083690,2024-03-21,2024-03-25,Delivered,BlueDart
SHP98547,TXN00006793,2024-03-08,2024-03-15,Delivered,BlueDart
SHP95101,TXN00016071,2024-04-10,2024-04-18,Delivered,Delhivery
SHP62891,TXN00096804,2024-02-25,2024-02-26,Delivered,Shadowfax
SHP10764,TXN00099307,2024-06-24,2024-06-26,Delivered,Delhivery
SHP54733,TXN00090494,2024-01-22,2024-01-26,Delivered,EcomExpress
SHP90530,TXN00023636,2024-06-28,2024-07-01,Delivered,Delhivery
SHP35833,TXN00003073,2024-02-27,2024-03-04,Delivered,Shadowfax
SHP90589,TXN00029345,2024-01-26,2024-01-30,Delivered,Delhivery
SHP93600,TXN00098126,2024-03-25,2024-03-31,Delivered,BlueDart
SHP30615,TXN00021614,2024-05-19,2024-05-26,Delivered,Delhivery
SHP25119,TXN00097745,2024-02-27,2024-03-05,Delivered,Delhivery
SHP81729,TXN00087019,2024-05-02,2024-05-05,Delivered,Delhivery
SHP98819,TXN00048267,2024-06-01,2024-06-02,Delivered,BlueDart
SHP99680,TXN00019853,2024-04-05,2024-04-11,Delivered,Shadowfax
SHP73550,TXN00056852,2024-04-16,2024-04-26,Delivered,Shadowfax
SHP82832,TXN00064294,2024-05-25,2024-06-03,Delivered,EcomExpress
SHP96559,TXN00014922,2024-06-15,2024-06-24,Delivered,Delhivery
SHP20493,TXN00044366,2024-03-07,2024-03-17,Delivered,Shadowfax
SHP20926,TXN00067109,2024-03-28,2024-03-30,Delivered,Delhivery
SHP35782,TXN00063849,2024-05-12,2024-05-21,Delivered,Delhivery
SHP60831,TXN00094767,2024-05-23,2024-05-29,Delivered,Shadowfax
SHP95718,TXN00088915,2024-05-21,2024-05-30,Delivered,Delhivery
SHP28141,TXN00012116,2024-03-29,2024-03-31,Delivered,BlueDart
SHP85890,TXN00093826,2024-01-11,2024-01-21,Delivered,Delhivery
SHP89066,TXN00005892,2024-03-30,2024-04-07,Delivered,EcomExpress
SHP23361,TXN00026109,2024-05-02,2024-05-11,Delivered,Shadowfax
SHP14950,TXN00040206,2024-02-02,2024-02-04,Delivered,EcomExpress
SHP36821,TXN00070903,2024-03-01,2024-03-05,Delivered,Shadowfax
SHP64386,TXN00082153,2025-03-22,2025-03-24,Delivered,EcomExpress
SHP68651,TXN00089534,2024-03-22,2024-03-23,Delivered,BlueDart
SHP54782,TXN00086203,2024-03-27,2024-04-03,Delivered,Shadowfax
SHP77240,TXN00002053,2024-06-20,2024-06-26,Delivered,Delhivery
SHP60065,TXN00049183,2024-04-13,2024-04-21,Delivered,BlueDart
SHP10557,TXN00033715,2024-04-12,2024-04-22,Delivered,Shadowfax
SHP59749,TXN00038388,2024-03-26,2024-03-30,Delivered,Shadowfax
SHP96962,TXN00071606,2024-01-15,2024-01-23,Delivered,EcomExpress
SHP69359,TXN00090563,2024-05-30,2024-06-01,Delivered,BlueDart
SHP10167,TXN00071223,2024-03-24,2024-03-26,Delivered,BlueDart
SHP18416,TXN00080450,2024-05-01,2024-05-03,Delivered,BlueDart
SHP42714,TXN00073456,2024-04-18,2024-04-23,Delivered,BlueDart
SHP85287,TXN00066491,2024-05-05,2024-05-07,Delivered,EcomExpress
SHP79070,TXN00032586,2024-05-13,2024-05-20,Delivered,BlueDart
SHP58525,TXN00003212,2024-02-08,2024-02-11,Delivered,Delhivery
SHP62194,TXN00046105,2024-03-24,2024-03-30,Delivered,BlueDart
SHP34812,TXN00035099,2024-02-04,2024-02-12,Delivered,BlueDart
SHP94445,TXN00020186,2024-02-11,2024-02-19,Delivered,Delhivery
SHP65923,TXN00079749,2024-02-04,2024-02-07,Delivered,Shadowfax
SHP54618,TXN00018467,2024-01-24,2024-02-01,Delivered,EcomExpress
SHP21306,TXN00096022,2024-03-27,2024-04-01,Delivered,BlueDart
SHP57484,TXN00038535,2024-06-18,2024-06-20,Delivered,Shadowfax
SHP43663,TXN00041941,2024-04-10,2024-04-12,Delivered,EcomExpress
SHP96613,TXN00054978,2024-03-31,2024-04-10,Delivered,BlueDart
SHP56439,TXN00059816,2024-03-23,2024-03-26,Delivered,Delhivery
SHP81753,TXN00040467,2024-04-10,2024-04-20,Delivered,BlueDart
SHP39904,TXN00053670,2024-03-24,2024-03-31,Delivered,Delhivery
SHP55464,TXN00064353,2024-02-08,2024-02-09,Delivered,EcomExpress
SHP79540,TXN00027000,2024-06-03,2024-06-12,Delivered,Shadowfax
SHP79157,TXN00016223,2024-04-03,2024-04-08,Delivered,Shadowfax
SHP84850,TXN00045359,2024-02-07,2024-02-13,Delivered,EcomExpress
SHP14773,TXN00076563,2024-05-26,2024-05-27,Delivered,Shadowfax
SHP87498,TXN00040507,2024-03-28,2024-03-31,Delivered,BlueDart
SHP89169,TXN00046138,2024-03-11,2024-03-21,Delivered,EcomExpress
SHP78193,TXN00050570,2024-01-02,2024-01-07,Delivered,BlueDart
SHP31175,TXN00003064,2024-04-19,2024-04-28,Delivered,Shadowfax
SHP66088,TXN00023402,2024-04-06,2024-04-16,Delivered,Shadowfax
SHP83569,TXN00035577,2024-03-04,2024-03-14,Delivered,BlueDart
SHP72462,TXN00022236,2024-06-09,2024-06-15,Delivered,BlueDart
SHP88716,TXN00029077,2024-03-26,2024-03-29,Delivered,BlueDart
SHP31825,TXN00076445,2024-05-10,2024-05-16,Delivered,EcomExpress
SHP92051,TXN00000378,2024-05-24,2024-05-28,Delivered,BlueDart
SHP45105,TXN00058618,2024-05-03,2024-05-05,Delivered,Shadowfax
SHP11278,TXN00015184,2024-01-04,2024-01-11,Delivered,Shadowfax
SHP33101,TXN00023180,2024-04-13,2024-04-20,Delivered,Delhivery
SHP13878,TXN00019410,2024-04-09,2024-04-16,Delivered,Shadowfax
SHP97702,TXN00011733,2024-03-29,2024-04-06,Delivered,BlueDart
SHP27466,TXN00045622,2024-05-20,2024-05-30,Delivered,EcomExpress
SHP21545,TXN00036157,2024-04-02,2024-04-06,Delivered,BlueDart
SHP46646,TXN00050516,2024-06-09,2024-06-19,Delivered,Delhivery
SHP47338,TXN00020724,2024-01-10,2024-01-19,Delivered,Shadowfax
SHP51463,TXN00049993,2024-02-21,2024-03-02,Delivered,EcomExpress
SHP23059,TXN00037978,2024-03-27,2024-03-29,Delivered,Shadowfax
SHP14052,TXN00002585,2024-04-15,2024-04-22,Delivered,Shadowfax
SHP39664,TXN00091188,2024-03-21,2024-03-25,Delivered,Shadowfax
SHP84817,TXN00096071,2024-03-25,2024-03-28,Delivered,Delhivery
SHP81046,TXN00027527,2024-04-15,2024-04-19,Delivered,Delhivery
SHP70879,TXN00089035,2024-01-19,2024-01-28,Delivered,EcomExpress
SHP51769,TXN00089933,2024-06-27,2024-07-06,Delivered,Shadowfax
SHP14042,TXN00089130,2024-06-20,2024-06-30,Delivered,BlueDart
SHP84931,TXN00038722,2024-01-27,2024-01-31,Delivered,Delhivery
SHP79129,TXN00062613,2024-06-03,2024-06-07,Delivered,BlueDart
SHP90515,TXN00085805,2024-03-27,2024-03-31,Delivered,Shadowfax
SHP43222,TXN00018024,2024-04-28,2024-05-01,Delivered,Shadowfax
SHP88258,TXN00055540,2024-03-23,2024-04-01,Delivered,Shadowfax
SHP78351,TXN00027849,2024-05-02,2024-05-07,Delivered,EcomExpress
SHP88720,TXN00031635,2024-06-30,2024-07-02,Delivered,BlueDart
SHP10061,TXN00009316,2024-05-22,2024-05-31,Delivered,Delhivery
SHP43466,TXN00090165,2024-04-12,2024-04-13,Delivered,Delhivery
SHP99571,TXN00038501,2024-01-12,2024-01-22,Delivered,BlueDart
SHP97376,TXN00028755,2024-04-16,2024-04-25,Delivered,Shadowfax
SHP19480,TXN00045409,2024-02-02,2024-02-12,Delivered,BlueDart
SHP67709,TXN00073995,2024-01-08,2024-01-15,Delivered,BlueDart
SHP49877,TXN00062939,2024-04-06,2024-04-10,Delivered,EcomExpress
SHP46986,TXN00085026,2024-05-18,2024-05-22,Delivered,BlueDart
SHP39048,TXN00050514,2024-01-20,2024-01-21,Delivered,Shadowfax
SHP62626,TXN00099133,2024-03-28,2024-04-02,Delivered,BlueDart
SHP72647,TXN00084584,2024-02-24,2024-02-28,Delivered,EcomExpress
SHP92181,TXN00031068,2024-03-21,2024-03-22,Delivered,Delhivery
SHP88261,TXN00057090,2024-02-18,2024-02-28,Delivered,BlueDart
SHP85028,TXN00008316,2024-06-04,2024-06-14,Delivered,Shadowfax
SHP11672,TXN00085351,2024-03-30,2024-04-01,Delivered,Delhivery
SHP66446,TXN00009182,2024-01-26,2024-02-04,Delivered,BlueDart
SHP21421,TXN00088396,2024-04-02,2024-04-09,Delivered,Delhivery
SHP45606,TXN00006289,2024-03-27,2024-04-02,Delivered,Delhivery
SHP82516,TXN00087249,2024-01-28,2024-02-02,Delivered,BlueDart
SHP43485,TXN00075093,2024-03-24,2024-03-25,Delivered,Delhivery
SHP63084,TXN00013772,2024-05-14,2024-05-20,Delivered,BlueDart
SHP75908,TXN00086163,2024-04-23,2024-04-28,Delivered,EcomExpress
SHP64338,TXN00070486,2024-05-17,2024-05-23,Delivered,Delhivery
SHP87629,TXN00085377,2024-03-12,2024-03-13,Delivered,BlueDart
SHP74287,TXN00005476,2024-03-11,2024-03-21,Delivered,EcomExpress
SHP93425,TXN00097698,2024-02-06,2024-02-13,Delivered,Shadowfax
SHP10902,TXN00009123,2024-06-10,2024-06-12,Delivered,BlueDart
SHP96394,TXN00037580,2024-05-29,2024-05-30,Delivered,EcomExpress
SHP54235,TXN00011917,2024-07-01,2024-07-10,Delivered,EcomExpress
SHP17938,TXN00011683,2024-02-27,2024-03-05,Delivered,Delhivery
SHP78770,TXN00031352,2024-05-05,2024-05-11,Delivered,Delhivery
SHP63055,TXN00045675,2024-03-25,2024-03-28,Delivered,BlueDart
SHP31473,TXN00044283,2024-03-09,2024-03-12,Delivered,Delhivery
SHP12479,TXN00066975,2024-05-27,2024-05-29,Delivered,Delhivery
SHP95260,TXN00097914,2024-02-02,2024-02-08,Delivered,BlueDart
SHP44422,TXN00048224,2024-03-06,2024-03-11,Delivered,Shadowfax
SHP97335,TXN00086455,2024-05-31,2024-06-10,Delivered,BlueDart
SHP27459,TXN00064027,2024-04-25,2024-04-28,Delivered,BlueDart
SHP53576,TXN00041746,2024-06-23,2024-06-28,Delivered,EcomExpress
SHP94879,TXN00060545,2024-03-17,2024-03-21,Delivered,Delhivery
SHP84508,TXN00092601,2024-05-14,2024-05-17,Delivered,Shadowfax
SHP31771,TXN00032559,2024-04-29,2024-04-30,Delivered,BlueDart
SHP80289,TXN00066076,2024-04-21,2024-04-26,Delivered,Delhivery
SHP54883,TXN00001353,2024-05-05,2024-05-06,Delivered,EcomExpress
SHP14932,TXN00073906,2024-01-02,2024-01-10,Delivered,EcomExpress
SHP54235,TXN00053612,2024-02-04,2024-02-10,Delivered,EcomExpress
SHP18961,TXN00044928,2024-04-09,2024-04-11,Delivered,Shadowfax
SHP98652,TXN00034118,2024-02-14,2024-02-21,Delivered,BlueDart
SHP58218,TXN00009274,2024-05-04,2024-05-14,Delivered,Delhivery
SHP66537,TXN00085172,2024-02-04,2024-02-10,Delivered,Delhivery
SHP11047,TXN00001562,2024-05-17,2024-05-25,Delivered,Shadowfax
SHP44558,TXN00002266,2024-04-12,2024-04-17,Delivered,Shadowfax
SHP29420,TXN00045555,2024-06-26,2024-06-29,Delivered,EcomExpress
SHP48407,TXN00038681,2024-07-01,2024-07-05,Delivered,BlueDart
SHP20615,TXN00060945,2024-01-05,2024-01-11,Delivered,Shadowfax
SHP44979,TXN00090439,2024-03-08,2024-03-17,Delivered,BlueDart
SHP29525,TXN00066807,2024-02-09,2024-02-15,Delivered,Shadowfax
SHP93089,TXN00008235,2024-04-07,2024-04-12,Delivered,Delhivery
SHP77766,TXN00019775,2024-04-03,2024-04-10,Delivered,EcomExpress
SHP81502,TXN00003495,2024-02-15,2024-02-22,Delivered,BlueDart
SHP57090,TXN00008195,2024-03-08,2024-03-13,Delivered,Delhivery
SHP11330,TXN00036715,2024-03-31,2024-04-06,Delivered,Shadowfax
SHP15948,TXN00057683,2024-02-17,2024-02-26,Delivered,Shadowfax
SHP31319,TXN00074406,2024-06-03,2024-06-05,Delivered,Shadowfax
SHP18306,TXN00058313,2024-06-03,2024-06-11,Delivered,BlueDart
SHP74442,TXN00017695,2024-04-13,2024-04-20,Delivered,BlueDart
SHP99468,TXN00084413,2024-01-20,2024-01-24,Delivered,Delhivery
SHP59550,TXN00076460,2024-01-10,2024-01-20,Delivered,Shadowfax
SHP58299,TXN00036916,2024-02-28,2024-03-08,Delivered,EcomExpress
SHP46874,TXN00079973,2024-02-19,2024-02-21,Delivered,Delhivery
SHP82599,TXN00079855,2024-03-28,2024-03-29,Delivered,Shadowfax
