session_id,timestamp,event_type,product_id,user_id,device
SES764346,2024-06-16 05:59:00,view_item,,U4122,Mobile
SES264845,2024-06-29 01:00:00,view_item,P0199,,Mobile
SES716917,2024-05-27 14:49:00,view_item,P0134,,Desktop
SES664830,2024-04-27 18:09:00,view_item,,,Tablet
SES102328,2024-04-29 21:16:00,view_item,P0276,U8685,Tablet
SES722304,2024-04-22 07:00:00,view_item,,U5371,Mobile
SES480274,2024-04-19 01:16:00,remove_from_cart,P0496,U2387,Desktop
SES607910,2024-05-04 08:39:00,view_item,,,Desktop
SES935889,2024-01-27 01:25:00,view_item,P0384,,Tablet
SES321647,2024-02-18 08:03:00,view_item,P0198,,Desktop
SES477998,2024-03-23 06:08:00,view_item,P0157,,Mobile
SES956214,2024-06-04 22:25:00,view_item,P0317,,Mobile
SES438621,2024-03-02 00:36:00,remove_from_cart,P0166,U6719,Mobile
SES986457,2024-03-26 20:07:00,view_item,P0218,U4389,Mobile
SES206662,2024-02-11 13:46:00,view_item,P0061,U240,Desktop
SES314096,2024-04-03 05:37:00,view_item,P0105,U1880,Mobile
SES869698,2024-04-05 07:36:00,view_item,P0071,,Tablet
SES310801,2024-02-04 01:27:00,view_item,P0070,,Desktop
SES200336,2024-06-28 06:55:00,search,,U8605,Mobile
SES115895,2024-03-21 15:15:00,view_item,P0168,,Tablet
SES351747,2024-03-29 02:46:00,purchase,,U8003,Tablet
SES451822,2024-04-15 19:06:00,view_item,P0062,,Mobile
SES527548,2024-04-14 06:03:00,remove_from_cart,P0385,U5328,Mobile
SES490753,2024-05-26 04:38:00,add_to_cart,P0342,U498,Desktop
SES667529,2024-04-08 20:00:00,search,P0437,,Tablet
SES432294,2024-03-27 03:53:00,purchase,P0231,,Desktop
SES858321,2024-04-07 08:26:00,purchase,P0296,U2223,Desktop
SES201137,2024-01-03 17:50:00,view_item,P0485,,Desktop
SES510848,2024-01-22 19:00:00,remove_from_cart,P0380,U3414,Mobile
SES901644,2024-03-31 09:18:00,view_item,,,Tablet
SES589681,2024-04-05 00:51:00,purchase,P0444,,Tablet
SES808393,2024-04-07 15:43:00,view_item,P0280,,Desktop
SES555250,2024-01-26 10:20:00,purchase,P0003,,Desktop
SES556104,2024-06-29 17:24:00,view_item,P0068,U601,Mobile
SES362730,2024-06-26 03:39:00,view_item,P0258,,Desktop
SES403022,2024-04-23 02:34:00,search,P0199,,Mobile
SES473638,2024-04-11 17:06:00,view_item,P0491,U2291,Mobile
SES618131,2024-01-08 17:05:00,search,P0224,,Mobile
SES683496,2024-03-06 19:41:00,add_to_cart,P0209,,Desktop
SES162595,2024-03-30 00:11:00,search,,,Tablet
SES385189,2024-06-07 22:32:00,search,P0479,U6412,Mobile
SES719503,2024-01-04 00:28:00,view_item,,U7354,Tablet
SES626967,2024-04-18 11:54:00,view_item,P0108,,Tablet
SES457204,2024-05-09 22:11:00,view_item,,U1326,Mobile
SES705809,2024-06-30 08:06:00,purchase,P0152,,Tablet
SES514543,2024-06-01 07:29:00,view_item,,U391,Mobile
SES103707,2024-02-20 20:52:00,view_item,P0486,,Tablet
SES476821,2024-04-23 14:10:00,view_item,P0372,,Tablet
SES935806,2024-03-26 14:04:00,purchase,P0092,U1733,Desktop
SES786735,2024-04-13 12:03:00,view_item,,U2407,Mobile
SES121659,2024-05-17 17:18:00,add_to_cart,P0187,,Tablet
SES986617,2024-05-31 11:16:00,view_item,P0079,,Desktop
SES295973,2024-02-19 00:19:00,add_to_cart,P0147,,Tablet
SES302386,2024-04-01 09:04:00,search,P0086,,Mobile
SES970851,2024-03-06 19:41:00,remove_from_cart,P0452,U5077,Desktop
SES322121,2024-02-06 08:16:00,add_to_cart,,U1218,Desktop
SES711067,2024-03-10 14:40:00,search,P0269,U9797,Desktop
SES161281,2024-02-28 04:07:00,view_item,P0167,,Tablet
SES248949,2024-01-20 22:47:00,remove_from_cart,P0474,U7706,Tablet
SES312527,2024-06-07 15:02:00,add_to_cart,P0073,,Tablet
SES173420,2024-04-08 03:53:00,add_to_cart,,,Tablet
SES396491,2024-02-01 16:17:00,view_item,P0283,U1724,Mobile
SES134295,2024-04-30 21:05:00,remove_from_cart,P0236,U2966,Mobile
SES838466,2024-06-12 02:42:00,view_item,P0404,,Tablet
SES988946,2024-05-29 01:33:00,view_item,,,Mobile
SES563719,2024-03-28 05:38:00,remove_from_cart,P0069,U5127,Mobile
SES891318,2024-06-26 00:11:00,search,,,Desktop
SES790284,2024-05-23 10:54:00,view_item,P0265,,Mobile
SES114224,2024-03-27 09:57:00,add_to_cart,P0208,U1391,Desktop
SES157714,2024-06-13 14:56:00,search,,,Mobile
SES783338,2024-03-28 13:13:00,view_item,P0425,,Mobile
SES555815,2024-01-12 02:06:00,view_item,P0037,,Mobile
SES803037,2024-03-22 03:18:00,add_to_cart,P0482,,Mobile
SES186720,2024-05-24 02:09:00,view_item,P0458,,Desktop
SES349782,2024-01-07 11:01:00,add_to_cart,P0097,,Mobile
SES105957,2024-06-03 06:52:00,view_item,P0151,,Desktop
SES790416,2024-06-05 22:04:00,add_to_cart,,,Tablet
SES792795,2024-03-28 00:22:00,view_item,P0000,,Desktop
SES147204,2024-06-03 00:45:00,view_item,P0357,U1049,Mobile
SES566740,2024-05-05 13:27:00,remove_from_cart,,U4664,Desktop
SES878247,2024-05-27 19:27:00,view_item,P0030,,Desktop
SES414949,2024-03-17 03:16:00,add_to_cart,P0096,,Mobile
SES723969,2024-03-22 01:43:00,view_item,P0114,U7867,Desktop
SES449163,2024-02-28 12:42:00,view_item,P0427,U3943,Tablet
SES689632,2024-01-06 17:21:00,view_item,,,Mobile
SES388092,2024-01-11 00:17:00,view_item,P0298,U2105,Mobile
SES788589,2024-06-27 18:51:00,search,P0189,,Desktop
SES276769,2024-05-06 18:21:00,remove_from_cart,P0317,,Mobile
SES364072,2024-03-30 21:53:00,search,P0024,U4094,Desktop
SES989659,2024-06-29 21:37:00,view_item,P0144,U9883,Tablet
SES552502,2024-02-20 22:43:00,view_item,P0489,U9262,Tablet
SES994634,2024-04-24 01:25:00,view_item,,,Mobile
SES839161,2024-04-13 04:27:00,view_item,,,Desktop
SES274002,2024-01-08 22:09:00,remove_from_cart,P0388,U5911,Mobile
SES442131,2024-04-12 09:04:00,view_item,P0394,,Mobile
SES338549,2024-01-20 16:06:00,add_to_cart,P0170,,Tablet
SES851570,2024-03-09 14:31:00,search,P0102,,Desktop
SES514511,2024-01-03 18:35:00,add_to_cart,,U2098,Mobile
SES912034,2024-02-05 03:01:00,purchase,P0361,,Desktop
SES642351,2024-04-19 06:27:00,view_item,P0121,U3818,Tablet
SES137725,2024-03-10 12:33:00,view_item,,,Desktop
SES447941,2024-05-26 20:36:00,view_item,P0388,U2731,Desktop
SES633600,2024-01-18 00:12:00,view_item,P0032,,Mobile
SES414421,2024-05-26 00:31:00,view_item,P0241,,Mobile
SES924226,2024-03-05 20:55:00,add_to_cart,,,Tablet
SES793873,2024-06-14 01:57:00,remove_from_cart,,U9873,Mobile
SES338786,2024-03-04 06:24:00,view_item,P0127,U3758,Desktop
SES261317,2024-04-14 12:51:00,add_to_cart,P0196,U8904,Mobile
SES838235,2024-03-31 23:48:00,search,P0361,U1448,Desktop
SES866520,2024-01-09 09:36:00,view_item,P0265,,Desktop
SES398944,2024-01-11 14:46:00,add_to_cart,,U6619,Desktop
SES707696,2024-02-24 19:41:00,view_item,P0229,U3481,Desktop
SES314575,2024-01-30 16:44:00,search,,U4805,Tablet
SES613004,2024-05-21 10:38:00,remove_from_cart,,,Mobile
SES507577,2024-04-10 14:03:00,view_item,,,Mobile
SES517509,2024-03-07 18:46:00,add_to_cart,P0068,U816,Desktop
SES380898,2024-01-09 01:00:00,remove_from_cart,,U5667,Tablet
SES868304,2024-06-15 14:55:00,search,P0388,,Desktop
SES665538,2024-06-01 12:02:00,view_item,P0130,,Mobile
SES980579,2024-05-26 07:53:00,view_item,P0354,,Desktop
SES210128,2024-03-20 19:31:00,add_to_cart,P0416,U6951,Mobile
SES711634,2024-05-18 08:24:00,remove_from_cart,P0453,U9037,Desktop
SES347006,2024-04-17 23:36:00,remove_from_cart,P0422,U3018,Desktop
SES385381,2024-04-16 21:40:00,view_item,P0223,U1957,Desktop
SES908977,2024-06-20 12:00:00,search,P0185,U9258,Desktop
SES618182,2024-01-01 17:06:00,view_item,P0311,,Desktop
SES371677,2024-05-17 01:42:00,search,P0222,U7395,Desktop
SES134953,2024-04-02 22:55:00,search,P0039,,Desktop
SES709729,2024-05-20 15:50:00,view_item,,U2221,Desktop
SES318682,2024-05-30 06:35:00,remove_from_cart,P0120,U416,Tablet
SES972991,2024-03-10 12:20:00,remove_from_cart,,U7029,Tablet
SES285488,2024-02-07 16:26:00,view_item,P0284,,Desktop
SES587193,2024-04-01 08:45:00,remove_from_cart,P0195,,Desktop
SES743681,2024-05-13 23:43:00,view_item,P0107,U6372,Desktop
SES996103,2024-04-20 01:37:00,remove_from_cart,P0385,U9008,Tablet
SES789785,2024-05-24 04:42:00,view_item,,,Desktop
SES816017,2024-06-30 15:57:00,add_to_cart,,U9739,Mobile
SES132384,2024-05-19 06:41:00,view_item,P0446,U2212,Desktop
SES492771,2024-03-24 00:23:00,view_item,P0388,U5115,Mobile
SES548648,2024-04-15 17:20:00,view_item,P0361,,Tablet
SES684297,2024-04-25 16:16:00,purchase,P0231,U3985,Desktop
SES522175,2024-05-18 09:35:00,view_item,,U4460,Desktop
SES838074,2024-05-06 19:35:00,add_to_cart,P0487,,Desktop
SES403390,2024-05-26 09:27:00,purchase,,,Mobile
SES452009,2024-05-30 10:01:00,add_to_cart,P0011,,Mobile
SES665026,2024-05-31 15:38:00,remove_from_cart,P0241,,Desktop
SES605012,2024-04-27 04:19:00,view_item,P0114,,Desktop
SES996246,2024-02-04 06:40:00,view_item,P0172,,Tablet
SES222664,2024-03-12 16:10:00,add_to_cart,P0252,U2946,Desktop
SES172505,2024-03-23 03:04:00,view_item,P0095,,Desktop
SES988283,2024-06-19 08:28:00,search,,,Tablet
SES929691,2024-06-23 01:56:00,purchase,P0344,,Desktop
SES212765,2024-03-29 05:51:00,add_to_cart,P0356,,Mobile
SES642609,2024-03-28 16:35:00,view_item,P0093,,Tablet
SES391572,2024-01-30 21:48:00,view_item,P0335,,Tablet
SES807784,2024-06-21 04:07:00,view_item,,,Tablet
SES651633,2024-02-08 11:53:00,view_item,P0439,U5310,Tablet
SES255455,2024-06-09 08:57:00,view_item,P0098,,Desktop
SES435055,2024-04-13 06:00:00,view_item,P0127,U4357,Mobile
SES127440,2024-06-14 03:53:00,view_item,P0010,U5242,Mobile
SES671562,2024-04-14 17:17:00,view_item,P0132,U7178,Mobile
SES505028,2024-05-26 18:01:00,add_to_cart,P0092,U2122,Mobile
SES367695,2024-03-25 21:12:00,add_to_cart,P0258,,Tablet
SES674565,2024-03-27 01:15:00,purchase,,,Mobile
SES988681,2024-02-03 11:08:00,add_to_cart,,,Mobile
SES948007,2024-06-23 07:05:00,view_item,P0220,,Tablet
SES112912,2024-02-20 23:48:00,view_item,,,Desktop
SES740327,2024-01-26 01:10:00,search,,,Mobile
SES965115,2024-04-13 20:32:00,view_item,P0391,U4636,Tablet
SES913436,2024-01-14 21:55:00,view_item,,,Desktop
SES326484,2024-06-29 01:12:00,view_item,P0153,,Desktop
SES392579,2024-04-06 01:42:00,view_item,,U9408,Desktop
SES494415,2024-03-25 00:32:00,view_item,,,Tablet
SES589765,2024-04-25 07:27:00,search,P0002,,Mobile
SES207513,2024-06-21 09:36:00,view_item,P0386,U6752,Tablet
SES742640,2024-04-05 15:19:00,view_item,,,Desktop
SES878835,2024-03-07 10:34:00,search,P0377,,Tablet
SES585725,2024-04-24 05:57:00,remove_from_cart,P0042,,Desktop
SES399595,2024-01-02 02:54:00,view_item,,,Mobile
SES543574,2024-03-07 07:30:00,add_to_cart,,U8035,Mobile
SES689022,2024-03-12 15:11:00,view_item,,,Tablet
SES249367,2024-04-29 06:59:00,remove_from_cart,P0108,U292,Tablet
SES412882,2024-06-17 14:20:00,search,P0213,,Mobile
SES628369,2024-04-15 19:40:00,view_item,P0335,U8602,Mobile
SES197529,2024-01-24 09:55:00,view_item,P0279,,Desktop
SES603967,2024-01-11 21:27:00,add_to_cart,P0379,U5425,Tablet
SES645223,2024-04-19 16:55:00,remove_from_cart,P0146,U8474,Tablet
SES879822,2024-05-20 14:57:00,purchase,P0114,,Mobile
SES413013,2024-04-06 00:53:00,purchase,P0250,U6292,Mobile
SES329824,2024-04-27 00:08:00,add_to_cart,P0003,,Mobile
SES293808,2024-02-06 13:54:00,search,P0168,,Desktop
SES706066,2024-04-10 05:53:00,view_item,,,Desktop
SES651000,2024-04-12 13:37:00,view_item,P0471,,Tablet
SES592565,2024-03-17 18:52:00,add_to_cart,P0316,,Desktop
SES937239,2024-05-11 22:55:00,view_item,P0131,U5426,Mobile
SES331682,2024-03-28 07:53:00,remove_from_cart,P0326,U1405,Tablet
SES171106,2024-05-18 19:50:00,view_item,P0255,U3391,Tablet
SES628023,2024-05-04 21:03:00,view_item,P0051,,Desktop
SES466036,2024-04-30 14:27:00,remove_from_cart,P0201,U2718,Desktop
SES910586,2024-02-13 06:19:00,view_item,,,Tablet
SES198932,2024-06-07 12:52:00,view_item,P0305,U2539,Mobile
SES773687,2024-03-22 06:21:00,view_item,,,Mobile
SES737403,2024-02-12 13:43:00,remove_from_cart,P0114,U3322,Tablet
SES639789,2024-03-29 21:13:00,remove_from_cart,,U3663,Tablet
SES659280,2024-03-27 12:17:00,add_to_cart,P0165,,Tablet
SES348230,2024-04-10 15:55:00,view_item,P0109,U9931,Mobile
SES812461,2024-06-27 22:35:00,view_item,P0471,,Tablet
SES344153,2024-04-22 17:04:00,remove_from_cart,P0149,,Mobile
SES186842,2024-02-26 18:23:00,search,P0252,,Desktop
SES292192,2024-02-09 17:26:00,purchase,P0441,,Tablet
SES869689,2024-03-30 07:58:00,remove_from_cart,,U4313,Desktop
SES752835,2024-01-10 03:37:00,view_item,P0347,,Desktop
SES973237,2024-05-04 12:21:00,view_item,P0391,,Tablet
SES710698,2024-04-03 19:28:00,view_item,P0012,,Tablet
SES956597,2024-04-05 07:24:00,add_to_cart,P0456,,Desktop
SES805582,2024-05-09 04:46:00,view_item,,,Tablet
SES470503,2024-03-28 02:02:00,view_item,P0015,U2908,Tablet
SES578792,2024-04-07 15:39:00,view_item,P0030,,Mobile
SES895568,2024-04-07 16:39:00,search,P0273,,Mobile
SES532762,2024-04-13 16:32:00,add_to_cart,P0134,,Tablet
SES365398,2024-04-13 03:42:00,view_item,P0131,,Tablet
SES592964,2024-05-21 21:29:00,view_item,P0387,,Mobile
SES555374,2024-06-01 09:21:00,view_item,P0349,,Desktop
SES970965,2024-04-15 10:11:00,search,,,Tablet
SES285022,2024-06-05 06:25:00,view_item,,,Mobile
SES563820,2024-03-10 07:18:00,view_item,P0251,,Tablet
SES481092,2024-06-27 17:44:00,view_item,P0390,U3030,Tablet
SES471924,2024-04-24 16:43:00,view_item,P0213,,Tablet
SES708087,2024-04-10 06:16:00,view_item,P0353,U1231,Tablet
SES133504,2024-01-28 16:14:00,view_item,P0099,,Desktop
SES718472,2024-03-27 14:11:00,add_to_cart,,,Mobile
SES451515,2024-04-19 06:00:00,remove_from_cart,P0414,U864,Mobile
SES725049,2024-01-25 06:29:00,remove_from_cart,P0337,U815,Mobile
SES944188,2024-05-01 07:05:00,view_item,P0125,,Mobile
SES612140,2024-04-07 14:07:00,search,P0449,,Desktop
SES732622,2024-03-08 13:15:00,view_item,,U4492,Desktop
SES542852,2024-04-14 17:44:00,view_item,P0176,U197,Tablet
SES196596,2024-01-27 16:06:00,search,,,Tablet
SES593284,2024-04-14 09:17:00,search,P0321,U1604,Mobile
SES705162,2024-06-21 20:36:00,purchase,P0192,U7615,Mobile
SES351020,2024-04-05 18:57:00,view_item,,,Desktop
SES724557,2024-05-01 14:03:00,add_to_cart,P0441,U4483,Tablet
SES804947,2024-01-14 00:35:00,search,P0423,,Desktop
SES762956,2024-02-13 19:17:00,add_to_cart,P0079,,Desktop
SES107488,2024-02-28 08:56:00,view_item,P0200,U5662,Desktop
SES760655,2024-03-03 20:13:00,add_to_cart,P0453,U632,Mobile
SES631338,2024-03-13 08:44:00,view_item,,,Tablet
SES725209,2024-03-07 19:02:00,add_to_cart,,,Desktop
SES113888,2024-02-12 02:12:00,view_item,,U1735,Tablet
SES411302,2024-04-26 15:56:00,remove_from_cart,P0286,,Desktop
SES151712,2024-03-14 00:55:00,remove_from_cart,,U7181,Desktop
SES304485,2024-03-23 01:57:00,remove_from_cart,,U7024,Tablet
SES174912,2024-06-01 22:31:00,purchase,P0403,U5969,Tablet
SES438066,2024-04-05 21:23:00,view_item,P0425,,Desktop
SES734407,2024-02-23 04:14:00,view_item,P0399,,Desktop
SES554418,2024-03-09 17:40:00,view_item,P0091,,Desktop
SES137608,2024-01-13 09:47:00,add_to_cart,,U9763,Desktop
SES234466,2024-06-17 10:13:00,view_item,P0130,U5424,Mobile
SES577862,2024-01-16 06:47:00,remove_from_cart,,U5276,Mobile
SES911861,2024-04-04 23:44:00,add_to_cart,P0239,,Mobile
SES142013,2024-06-05 09:46:00,view_item,P0323,,Tablet
SES984030,2024-03-21 20:41:00,purchase,P0282,,Desktop
SES364571,2024-02-06 22:41:00,add_to_cart,,U2856,Tablet
SES843813,2024-06-18 21:22:00,view_item,P0088,,Desktop
SES892184,2024-02-22 04:33:00,add_to_cart,P0250,U3332,Tablet
SES960662,2024-05-04 20:15:00,purchase,P0182,,Desktop
SES144908,2024-01-04 11:47:00,search,P0094,,Mobile
SES254645,2024-02-19 11:55:00,search,P0083,,Mobile
SES711773,2024-04-16 03:34:00,view_item,P0286,,Tablet
SES877770,2024-03-27 10:33:00,view_item,P0144,U3346,Mobile
SES961188,2024-03-27 02:02:00,search,P0448,,Tablet
SES125924,2024-02-07 12:48:00,view_item,P0142,,Mobile
SES214969,2024-03-13 10:35:00,remove_from_cart,,,Tablet
SES817009,2024-02-05 10:42:00,view_item,P0427,U9816,Desktop
SES786869,2024-03-04 14:36:00,view_item,P0408,,Mobile
SES736297,2024-05-17 04:36:00,view_item,P0148,U3535,Desktop
SES877338,2024-06-27 03:35:00,view_item,P0417,U7119,Desktop
SES923594,2024-04-20 11:45:00,add_to_cart,P0435,,Desktop
SES631270,2024-02-22 17:20:00,add_to_cart,P0409,,Desktop
SES496713,2024-02-15 00:04:00,view_item,P0242,,Mobile
SES955230,2024-04-07 11:59:00,search,P0429,,Mobile
SES622092,2024-05-16 06:00:00,view_item,,U5190,Desktop
SES295109,2024-03-30 09:39:00,view_item,P0217,,Mobile
SES256446,2024-02-20 22:33:00,view_item,P0359,U4567,Mobile
SES193939,2024-01-22 06:12:00,add_to_cart,P0485,,Desktop
SES134141,2024-05-01 12:21:00,view_item,P0098,,Mobile
SES664552,2024-04-12 18:32:00,view_item,,U3350,Desktop
SES782589,2024-01-25 10:58:00,purchase,P0024,,Tablet
SES470399,2024-02-20 21:42:00,add_to_cart,P0183,,Mobile
SES781436,2024-02-14 01:53:00,add_to_cart,,,Tablet
SES299536,2024-02-11 22:24:00,view_item,P0360,,Tablet
SES981097,2024-05-27 14:06:00,remove_from_cart,,U7207,Tablet
SES579799,2024-06-28 11:01:00,view_item,P0331,,Desktop
SES911129,2024-02-19 11:14:00,search,,U7853,Tablet
SES896517,2024-04-18 14:32:00,add_to_cart,P0391,U2086,Mobile
SES963350,2024-05-12 11:10:00,search,P0127,,Tablet
SES601674,2024-06-29 21:25:00,view_item,,,Tablet
SES960356,2024-03-30 09:35:00,search,P0021,U9825,Desktop
SES585620,2024-02-25 03:49:00,purchase,,,Tablet
SES772704,2024-05-27 10:38:00,view_item,P0366,U1553,Desktop
SES170124,2024-02-26 21:52:00,add_to_cart,P0395,U5211,Desktop
SES634784,2024-06-17 19:58:00,add_to_cart,P0117,,Mobile
SES618928,2024-06-17 01:09:00,view_item,,,Desktop
SES463391,2024-01-08 17:40:00,view_item,P0424,,Desktop
SES644543,2024-05-19 11:35:00,add_to_cart,P0111,U9178,Desktop
SES620158,2024-03-01 22:54:00,add_to_cart,P0021,,Tablet
SES223329,2024-03-28 09:15:00,view_item,P0106,U3434,Desktop
SES972831,2024-05-23 02:21:00,add_to_cart,P0017,U2091,Desktop
SES765559,2024-04-10 10:28:00,purchase,P0063,U7109,Desktop
SES416612,2024-03-26 03:37:00,search,,,Tablet
SES127143,2024-02-15 19:23:00,purchase,P0063,,Tablet
SES226682,2024-01-18 12:17:00,view_item,,,Tablet
SES327646,2024-03-05 08:43:00,add_to_cart,,U4890,Desktop
SES548239,2024-03-30 14:08:00,remove_from_cart,,U472,Tablet
SES326330,2024-04-02 19:09:00,view_item,P0215,,Mobile
SES858457,2024-02-05 12:17:00,purchase,P0361,U2789,Desktop
SES778591,2024-04-09 03:15:00,add_to_cart,P0344,,Desktop
SES839523,2024-06-09 01:26:00,view_item,P0039,U4367,Mobile
SES444708,2024-05-02 21:55:00,view_item,P0159,U5404,Desktop
SES163730,2024-05-14 06:05:00,view_item,P0122,,Tablet
SES905013,2024-05-15 14:04:00,search,P0382,,Tablet
SES736201,2024-04-18 08:33:00,remove_from_cart,P0205,,Mobile
SES383299,2024-04-14 09:21:00,add_to_cart,P0372,U6491,Desktop
SES267660,2024-04-22 04:30:00,remove_from_cart,P0401,,Tablet
SES997408,2024-02-02 19:12:00,search,P0170,,Tablet
SES237533,2024-02-03 04:36:00,remove_from_cart,,U1088,Mobile
SES158158,2024-02-22 13:40:00,view_item,,,Desktop
SES321882,2024-01-12 15:46:00,view_item,P0190,,Mobile
SES592115,2024-03-20 18:01:00,add_to_cart,,,Tablet
SES745107,2024-05-04 13:14:00,view_item,P0316,U3084,Mobile
SES826073,2024-03-25 09:38:00,search,P0143,U6446,Mobile
SES903680,2024-05-16 12:30:00,view_item,P0215,,Desktop
SES650994,2024-05-19 12:10:00,remove_from_cart,P0047,U9497,Mobile
SES486495,2024-05-15 00:51:00,view_item,,,Mobile
SES892197,2024-04-15 01:08:00,search,P0359,U4277,Mobile
SES611795,2024-06-15 03:28:00,add_to_cart,P0001,,Tablet
SES161808,2024-06-08 20:17:00,view_item,P0270,U9978,Mobile
SES379240,2024-03-26 00:18:00,view_item,P0476,,Tablet
SES636181,2024-04-08 19:07:00,view_item,P0394,U3846,Tablet
SES449292,2024-01-25 18:24:00,view_item,P0306,U2479,Mobile
SES674785,2024-03-26 00:25:00,remove_from_cart,P0408,U2738,Tablet
SES489414,2024-03-17 16:47:00,view_item,P0025,U8011,Tablet
SES140344,2024-01-05 06:25:00,search,P0002,U4867,Mobile
SES707346,2024-03-30 21:54:00,view_item,P0355,U1183,Desktop
SES924496,2024-05-04 02:30:00,view_item,P0461,,Desktop
SES794601,2024-02-09 16:15:00,view_item,P0121,U8077,Desktop
SES252004,2024-05-28 00:59:00,search,P0475,,Tablet
SES603783,2024-03-22 09:00:00,add_to_cart,,,Mobile
SES706639,2024-02-26 14:53:00,view_item,P0272,,Tablet
SES153023,2024-02-11 19:35:00,view_item,P0421,,Tablet
SES451359,2024-05-16 02:40:00,remove_from_cart,P0496,,Mobile
SES884545,2024-03-22 21:43:00,add_to_cart,,,Mobile
SES927522,2024-04-19 13:07:00,view_item,,,Mobile
SES221424,2024-03-21 08:58:00,view_item,P0073,,Tablet
SES857270,2024-01-07 18:36:00,view_item,P0255,U1447,Mobile
SES759667,2024-04-15 13:52:00,view_item,P0316,,Tablet
SES861237,2024-06-17 08:14:00,view_item,P0401,,Mobile
SES533779,2024-06-15 12:49:00,view_item,P0466,,Mobile
SES910276,2024-04-09 19:28:00,view_item,P0064,U6026,Tablet
SES560115,2024-04-07 08:43:00,view_item,P0134,,Desktop
SES505252,2024-06-24 11:27:00,add_to_cart,P0246,U2499,Mobile
SES690796,2024-02-15 20:39:00,view_item,P0106,,Tablet
SES724815,2024-01-02 03:51:00,add_to_cart,P0017,,Mobile
SES620724,2024-03-27 21:19:00,remove_from_cart,P0325,,Mobile
SES117864,2024-03-30 21:01:00,add_to_cart,,,Tablet
SES665058,2024-03-05 07:38:00,view_item,P0067,,Tablet
SES276330,2024-04-07 12:22:00,search,P0122,U4170,Tablet
SES946276,2024-03-27 02:03:00,search,P0156,U341,Desktop
SES905831,2024-03-23 03:25:00,search,P0270,,Desktop
SES438333,2024-02-22 16:11:00,view_item,P0000,,Desktop
SES353220,2024-06-26 09:35:00,remove_from_cart,P0077,U9142,Mobile
SES736274,2024-06-15 00:38:00,view_item,P0353,,Desktop
SES129202,2024-06-14 14:38:00,add_to_cart,P0213,,Mobile
SES441398,2024-05-04 05:58:00,view_item,P0486,,Desktop
SES725810,2024-01-19 10:59:00,add_to_cart,,U4254,Desktop
SES683519,2024-03-31 11:54:00,view_item,P0259,,Mobile
SES674023,2024-06-12 18:31:00,remove_from_cart,P0085,,Desktop
SES222466,2024-06-27 01:15:00,view_item,,,Desktop
SES519663,2024-01-09 11:47:00,add_to_cart,P0196,,Desktop
SES146721,2024-01-21 07:10:00,view_item,P0409,,Mobile
SES352167,2024-02-15 03:12:00,add_to_cart,P0386,U9158,Desktop
SES974788,2024-03-26 04:16:00,view_item,P0223,,Mobile
SES871190,2024-04-11 14:23:00,remove_from_cart,P0221,U9991,Tablet
SES564412,2024-01-27 07:05:00,view_item,P0289,U3138,Mobile
SES994361,2024-03-05 01:54:00,view_item,P0055,,Desktop
SES908190,2024-04-18 22:53:00,search,P0253,,Tablet
