transaction_id,date,store_id,customer_id,product_id,quantity,price,payment_method
TXN00080191,2024-04-10,ST048,CUST00484,P0039,5,1562,UPI
TXN00059065,2024-06-02,ST018,CUST08526,P0046,5,28758,Credit Card
TXN00059465,2024-02-13,ST012,CUST00636,P0139,1,4181,Cash
TXN00087031,2024-02-13,ST010,CUST03719,P0437,4,1543,Credit Card
TXN00085534,2024-01-23,ST043,CUST08520,P0334,3,45961,UPI
TXN00064569,2024-02-16,ST047,CUST06736,P0330,3,28999,UPI
TXN00030939,2024-02-24,ST025,CUST07680,P0028,4,553,Debit Card
TXN00043714,2024-05-06,ST012,CUST06144,P0040,3,883,Cash
TXN00075595,2024-03-25,ST042,CUST04853,P0025,5,1229,UPI
TXN00082603,2024-03-30,ST024,CUST09887,P0323,3,407,Cash
TXN00052015,2024-04-09,ST025,CUST03922,P0228,2,3503,Debit Card
TXN00024508,2024-06-02,ST048,CUST07355,P0029,2,1149,Credit Card
TXN00085568,2024-02-22,ST019,CUST02499,P0310,5,25585,Cash
TXN00030421,2024-02-15,ST023,CUST06559,P0034,2,3507,UPI
TXN00053208,2024-02-03,ST049,CUST01720,P0268,3,251,Credit Card
TXN00052125,2024-04-12,ST005,CUST06837,P0251,2,696,UPI
TXN00056091,2024-04-15,ST006,CUST01964,P0383,2,2907,UPI
TXN00016226,2024-01-31,ST014,CUST06678,P0160,4,106,UPI
TXN00075094,2024-06-21,ST003,CUST04435,P0275,2,1960,Cash
TXN00063846,2024-03-07,ST036,CUST05496,P0412,1,198,UPI
TXN00093886,2024-03-29,ST000,CUST06632,P0129,2,692,Credit Card
TXN00085551,2024-06-11,ST012,CUST04214,P0335,3,1868,UPI
TXN00074883,2024-04-05,ST040,CUST04242,P0061,4,1667,Cash
TXN00095072,2024-03-18,ST047,CUST07663,P0194,2,43502,Credit Card
TXN00039901,2024-04-19,ST035,CUST02610,P0029,1,1149,Credit Card
TXN00036159,2024-02-13,ST033,CUST06890,P0420,4,10496,UPI
TXN00086125,2024-04-11,ST041,CUST02042,P0301,2,1196,UPI
TXN00042235,2024-04-27,ST042,CUST08288,P0369,5,982,Credit Card
TXN00076315,2024-05-18,ST044,CUST06838,P0154,4,1332,UPI
TXN00075785,2024-02-13,ST008,CUST07113,P0343,2,1028,Debit Card
TXN00030043,2024-03-09,ST040,CUST03770,P0212,2,32990,UPI
TXN00097120,2024-04-15,ST044,CUST02153,P0242,5,1511,Debit Card
TXN00039600,2024-03-20,ST014,CUST09500,P0353,1,4724,Cash
TXN00025706,2024-04-13,ST010,CUST05171,P0441,5,1492,Debit Card
TXN00095878,2024-03-20,ST029,CUST05461,P0471,3,4533,Cash
TXN00048384,2024-06-26,ST042,CUST02738,P0317,5,1864,Debit Card
TXN00000460,2024-01-25,ST023,CUST07008,P0225,1,4696,Debit Card
TXN00043253,2024-06-23,ST000,CUST01923,P0186,2,7756,Credit Card
TXN00083560,2024-03-22,ST000,CUST03192,P0414,3,1248,UPI
TXN00094663,2024-04-27,ST025,CUST06826,P0022,1,338,Debit Card
TXN00066871,2024-04-18,ST010,CUST08161,P0390,5,146,UPI
TXN00011183,2024-04-10,ST027,CUST00170,P0192,3,248,Credit Card
TXN00019629,2024-04-19,ST005,CUST04045,P0233,4,16231,UPI
TXN00006694,2024-04-08,ST018,CUST08480,P0358,3,1036,Debit Card
TXN00074503,2024-02-18,ST013,CUST07952,P0250,1,4146,Cash
TXN00058460,2024-03-28,ST013,CUST05121,P0178,5,4862,Credit Card
TXN00075606,2024-04-19,ST018,CUST01199,P0118,3,958,Debit Card
TXN00075327,2024-06-10,ST018,CUST03515,P0047,1,11236,Debit Card
TXN00046108,2024-02-17,ST047,CUST04312,P0079,1,4675,Credit Card
TXN00083368,2024-04-04,ST011,CUST06951,P0010,2,6279,UPI
TXN00039916,2024-06-12,ST009,CUST06483,P0305,5,5705,Cash
TXN00024392,2024-04-21,ST038,CUST09649,P0190,2,2308,Credit Card
TXN00087920,2024-01-21,ST009,CUST01129,P0094,4,355,Debit Card
TXN00072244,2024-03-25,ST021,CUST09097,P0421,3,1134,UPI
TXN00075906,2024-06-20,ST041,CUST00475,P0135,3,9676,Cash
TXN00019952,2024-04-12,ST005,CUST00468,P0483,2,4232,UPI
TXN00038908,2024-02-06,ST046,CUST05141,P0035,4,746,Credit Card
TXN00075525,2024-04-12,ST009,CUST04238,P0487,3,1888,UPI
TXN00069147,2024-04-14,ST048,CUST05917,P0135,5,9676,UPI
TXN00033517,2024-03-11,ST027,CUST07038,P0405,3,745,Debit Card
TXN00038764,2024-05-28,ST000,CUST01958,P0283,5,993,Cash
TXN00053909,2024-04-22,ST022,CUST04000,P0058,2,1906,UPI
TXN00024850,2024-06-13,ST017,CUST03865,P0015,2,85,Credit Card
TXN00030156,2024-03-30,ST004,CUST04121,P0009,1,1037,UPI
TXN00023418,2024-03-29,ST046,CUST04134,P0407,1,1658,Credit Card
TXN00069852,2024-02-07,ST024,CUST06384,P0296,4,3394,Credit Card
TXN00005232,2024-04-29,ST013,CUST01271,P0216,2,11390,UPI
TXN00042703,2024-04-06,ST015,CUST03728,P0343,5,1028,Debit Card
TXN00017890,2024-03-15,ST017,CUST07299,P0454,5,1766,Debit Card
TXN00035540,2024-02-24,ST014,CUST04880,P0434,5,21016,UPI
TXN00054870,2024-04-06,ST023,CUST03028,P0363,3,1421,Credit Card
TXN00010283,2024-05-26,ST031,CUST04065,P0432,3,361,Cash
TXN00009847,2024-03-18,ST006,CUST00187,P0068,5,36259,Credit Card
TXN00018276,2024-02-01,ST045,CUST09827,P0279,1,38944,Credit Card
TXN00068775,2024-03-25,ST005,CUST02712,P0495,2,531,Credit Card
TXN00050952,2024-03-22,ST037,CUST08258,P0106,4,3178,Debit Card
TXN00064104,2024-04-28,ST005,CUST04803,P0446,4,1286,Debit Card
TXN00063787,2024-06-02,ST008,CUST03068,P0073,5,1249,Debit Card
TXN00008849,2024-01-10,ST047,CUST02758,P0013,5,4081,Debit Card
TXN00004745,2024-01-12,ST013,CUST08224,P0176,2,27029,Debit Card
TXN00035090,2024-04-11,ST035,CUST08870,P0046,3,28758,Debit Card
TXN00014555,2024-03-22,ST009,CUST02308,P0094,4,355,Debit Card
TXN00062740,2024-05-27,ST013,CUST01026,P0312,3,38236,Credit Card
TXN00054299,2024-01-04,ST028,CUST00284,P0024,2,9099,UPI
TXN00045669,2024-04-08,ST032,CUST01403,P0082,5,659,Debit Card
TXN00072809,2024-01-10,ST005,CUST00245,P0334,3,45961,UPI
TXN00061825,2024-05-11,ST001,CUST03570,P0255,3,819,Cash
TXN00037109,2024-02-15,ST005,CUST02162,P0219,3,1785,Debit Card
TXN00004806,2024-01-17,ST036,CUST00730,P0368,3,1529,Cash
TXN00090265,2024-03-19,ST042,CUST00055,P0254,4,3824,Credit Card
TXN00063324,2024-01-21,ST006,CUST08778,P0147,5,4675,Cash
TXN00099173,2024-01-20,ST002,CUST04699,P0332,1,3574,Credit Card
TXN00002779,2024-02-14,ST011,CUST03482,P0487,3,1888,Credit Card
TXN00072473,2024-06-18,ST034,CUST03804,P0040,2,883,Debit Card
TXN00074910,2024-03-10,ST022,CUST07960,P0179,3,1059,Debit Card
TXN00087928,2024-01-07,ST013,CUST03238,P0493,4,8950,UPI
TXN00082830,2024-03-24,ST037,CUST03627,P0432,3,361,Credit Card
TXN00001167,2024-03-31,ST038,CUST03155,P0241,5,1861,Credit Card
TXN00073756,2024-04-30,ST008,CUST08870,P0471,1,4533,Debit Card
TXN00099846,2024-01-23,ST022,CUST08403,P0200,2,-1473,Debit Card
TXN00088384,2024-03-21,ST047,CUST05953,P0493,5,8950,UPI
TXN00005987,2024-06-16,ST024,CUST00640,P0325,5,351,Credit Card
TXN00006738,2024-02-20,ST047,CUST05572,P0111,4,32089,Debit Card
TXN00069077,2024-04-25,ST046,CUST01990,P0079,5,4675,Cash
TXN00047260,2024-06-10,ST008,CUST09222,P0397,1,226,Cash
TXN00029052,2024-04-25,ST042,CUST07659,P0475,1,13440,Credit Card
TXN00093120,2024-04-26,ST031,CUST01737,P0467,4,4757,UPI
TXN00068315,2024-05-28,ST006,CUST09343,P0216,1,11390,UPI
TXN00060406,2024-03-27,ST020,CUST01651,P0287,5,48573,Credit Card
TXN00098166,2024-01-03,ST013,CUST03812,P0464,4,2257,UPI
TXN00053602,2024-03-01,ST029,CUST03190,P0022,3,338,Debit Card
TXN00033280,2024-03-30,ST031,CUST00517,P0417,4,6292,Credit Card
TXN00093578,2024-01-28,ST029,CUST03142,P0246,4,3578,UPI
TXN00055199,2024-02-06,ST036,CUST09467,P0432,5,361,Credit Card
TXN00098212,2024-03-13,ST003,CUST07890,P0148,3,1399,UPI
TXN00060122,2024-03-12,ST027,CUST01837,P0164,5,798,Credit Card
TXN00090356,2024-04-27,ST008,CUST07633,P0334,5,45961,UPI
TXN00020502,2024-01-14,ST017,CUST01585,P0339,1,1042,Credit Card
TXN00097976,2024-02-10,ST010,CUST03476,P0223,1,2916,UPI
TXN00062484,2024-01-07,ST015,CUST05852,P0412,2,198,Debit Card
TXN00097730,2024-02-03,ST043,CUST00178,P0407,3,1658,Debit Card
TXN00099527,2024-03-03,ST026,CUST04666,P0237,4,15324,Credit Card
TXN00002676,2024-03-18,ST033,CUST09588,P0104,2,881,Cash
TXN00049540,2024-03-02,ST017,CUST05237,P0178,1,4862,Credit Card
TXN00046201,2024-01-23,ST009,CUST01042,P0166,4,2034,Cash
TXN00086401,2024-01-23,ST021,CUST07805,P0241,2,1861,UPI
TXN00019755,2024-03-23,ST019,CUST07491,P0339,1,1042,Cash
TXN00053125,2024-03-21,ST019,CUST07443,P0110,3,1407,Cash
TXN00077283,2024-04-21,ST021,CUST02586,P0148,2,1399,Debit Card
TXN00064063,2024-02-03,ST016,CUST02816,P0408,5,10902,Cash
TXN00072815,2024-02-12,ST039,CUST06477,P0255,5,819,Cash
TXN00020343,2024-01-14,ST047,CUST01165,P0079,1,4675,Credit Card
TXN00062281,2024-02-29,ST020,CUST00943,P0463,2,741,Credit Card
TXN00067714,2024-04-14,ST016,CUST09804,P0452,3,3752,Credit Card
TXN00086756,2024-02-20,ST015,CUST00122,P0467,4,4757,Debit Card
TXN00008176,2024-02-19,ST007,CUST08328,P0185,5,18432,UPI
TXN00034178,2024-01-17,ST028,CUST07148,P0383,1,2907,UPI
TXN00025714,2024-03-19,ST021,CUST06181,P0004,5,4479,UPI
TXN00037470,2024-06-16,ST046,CUST01183,P0089,2,699,Credit Card
TXN00034914,2024-04-14,ST033,CUST07599,P0295,5,152,Cash
TXN00030045,2024-04-15,ST001,CUST04255,P0231,3,15424,Credit Card
TXN00048006,2024-03-03,ST019,CUST06223,P0210,5,569,Debit Card
TXN00067122,2024-03-06,ST048,CUST01965,P0156,3,20808,Debit Card
TXN00072856,2024-04-28,ST026,CUST02848,P0210,2,569,Debit Card
TXN00018300,2024-04-15,ST047,CUST07911,P0288,5,6988,Debit Card
TXN00030191,2024-02-10,ST042,CUST02258,P0155,3,42169,UPI
TXN00080869,2024-01-29,ST009,CUST05058,P0399,5,1456,Credit Card
TXN00054220,2024-05-13,ST005,CUST01141,P0079,2,4675,UPI
TXN00077518,2024-04-23,ST033,CUST02477,P0300,2,584,UPI
TXN00042922,2024-04-15,ST044,CUST00014,P0493,5,8950,Debit Card
TXN00001127,2024-03-22,ST012,CUST06643,P0198,5,1265,Cash
TXN00030919,2024-06-29,ST042,CUST06662,P0381,2,746,UPI
TXN00023336,2024-03-23,ST002,CUST01053,P0485,4,1318,Credit Card
TXN00016888,2024-02-23,ST040,CUST08774,P0107,3,2765,Credit Card
TXN00059124,2024-05-08,ST014,CUST09774,P0460,3,402,UPI
TXN00019610,2024-01-12,ST015,CUST09802,P0254,4,3824,UPI
TXN00065531,2024-03-25,ST021,CUST09048,P0307,5,14868,UPI
TXN00024240,2024-03-26,ST028,CUST05509,P0311,5,8682,Cash
TXN00060849,2024-05-07,ST047,CUST09995,P0036,2,2218,Debit Card
TXN00077427,2024-04-29,ST042,CUST05030,P0025,1,1229,Credit Card
TXN00095417,2024-03-12,ST013,CUST02562,P0358,3,1036,Debit Card
TXN00060546,2024-02-20,ST027,CUST04714,P0405,2,745,UPI
TXN00008999,2024-06-16,ST011,CUST02727,P0011,2,457,UPI
TXN00011140,2024-05-13,ST010,CUST00568,P0482,4,30315,UPI
TXN00086372,2024-02-10,ST032,CUST01857,P0132,2,2821,UPI
TXN00049625,2024-04-06,ST014,CUST00471,P0454,4,1766,Cash
TXN00092212,2024-03-28,ST015,CUST08197,P0474,1,296,Cash
TXN00052705,2024-01-27,ST019,CUST04647,P0060,4,255,UPI
TXN00060949,2024-03-28,ST046,CUST07504,P0226,1,375,Credit Card
TXN00009091,2024-01-15,ST039,CUST07936,P0095,5,5177,UPI
TXN00043177,2024-01-28,ST048,CUST02049,P0313,4,8656,Credit Card
TXN00059968,2024-03-13,ST017,CUST00884,P0489,2,33166,Credit Card
TXN00058557,2024-05-10,ST039,CUST04702,P0010,1,6279,Credit Card
TXN00075415,2024-01-17,ST043,CUST06706,P0086,4,4457,Credit Card
TXN00056766,2024-05-31,ST002,CUST02611,P0475,2,13440,Cash
TXN00036218,2024-03-30,ST039,CUST04503,P0131,3,23822,Debit Card
TXN00001777,2024-03-25,ST031,CUST03703,P0160,3,106,Cash
TXN00067888,2024-06-12,ST029,CUST05554,P0332,3,3574,Debit Card
TXN00005557,2024-05-06,ST031,CUST02449,P0396,2,4314,UPI
TXN00010696,2024-06-24,ST027,CUST04182,P0205,5,442,Cash
TXN00039277,2024-03-01,ST040,CUST04700,P0049,5,701,Cash
TXN00026829,2024-02-08,ST017,CUST09900,P0095,5,5177,Credit Card
TXN00017717,2024-03-09,ST036,CUST02069,P0078,4,1537,Credit Card
TXN00043497,2024-03-26,ST016,CUST04134,P0168,3,5115,Cash
TXN00089106,2024-05-14,ST009,CUST01403,P0483,5,4232,Credit Card
TXN00054476,2024-03-30,ST015,CUST07972,P0064,5,601,Credit Card
TXN00016067,2024-02-12,ST006,CUST02575,P0031,2,11984,Debit Card
TXN00035506,2024-05-25,ST002,CUST07059,P0165,2,36524,Credit Card
TXN00050503,2024-06-07,ST032,CUST04722,P0224,4,2003,Credit Card
TXN00089701,2024-06-17,ST003,CUST08694,P0152,1,22813,Credit Card
TXN00069978,2024-03-25,ST027,CUST00115,P0117,3,9501,Credit Card
TXN00032466,2024-04-25,ST035,CUST06095,P0233,3,16231,Debit Card
TXN00060306,2024-02-14,ST023,CUST04462,P0147,3,4675,UPI
TXN00086140,2024-04-19,ST006,CUST06538,P0356,5,31195,Debit Card
TXN00067274,2024-04-22,ST006,CUST00853,P0222,1,2119,UPI
TXN00068335,2024-02-20,ST016,CUST02299,P0080,4,3841,Credit Card
TXN00099979,2024-05-05,ST043,CUST08860,P0340,2,827,Cash
TXN00035124,2024-02-28,ST027,CUST09931,P0013,3,4081,Cash
TXN00071965,2024-03-09,ST034,CUST08779,P0450,3,40338,Cash
TXN00038487,2024-06-01,ST039,CUST07050,P0266,2,915,Credit Card
TXN00049484,2024-05-06,ST031,CUST08587,P0260,2,331,Debit Card
TXN00039193,2024-03-11,ST039,CUST03281,P0434,5,21016,Debit Card
TXN00055075,2024-03-24,ST007,CUST00407,P0493,4,8950,Credit Card
TXN00067939,2024-04-15,ST010,CUST05606,P0018,5,25654,Cash
TXN00070896,2024-03-22,ST038,CUST04411,P0325,5,351,UPI
TXN00023151,2024-03-26,ST037,CUST07975,P0088,3,4153,Debit Card
TXN00078105,2024-03-16,ST015,CUST04961,P0163,2,959,Debit Card
TXN00016566,2024-04-03,ST045,CUST09136,P0066,4,11181,UPI
TXN00038365,2024-03-24,ST017,CUST00535,P0302,2,402,UPI
TXN00026173,2024-04-27,ST033,CUST03478,P0346,3,5142,Credit Card
TXN00089655,2024-02-15,ST006,CUST09393,P0309,1,1373,Cash
TXN00042657,2024-02-13,ST003,CUST04601,P0173,3,29898,UPI
TXN00061128,2024-01-02,ST041,CUST06490,P0084,1,9971,Cash
TXN00033865,2024-04-05,ST017,CUST06462,P0283,1,993,UPI
TXN00000327,2024-04-13,ST014,CUST05640,P0000,5,111,Cash
TXN00051452,2024-06-02,ST023,CUST00137,P0336,1,4406,Credit Card
TXN00072507,2024-03-27,ST020,CUST05654,P0191,4,2289,Debit Card
TXN00086123,2024-05-23,ST018,CUST04977,P0278,4,2306,UPI
TXN00002307,2024-04-14,ST028,CUST03909,P0381,3,746,Credit Card
TXN00031498,2024-03-27,ST004,CUST06801,P0157,1,566,Cash
TXN00025489,2024-04-27,ST035,CUST03217,P0053,1,902,UPI
TXN00005719,2024-01-31,ST029,CUST03343,P0470,2,27117,Credit Card
TXN00035981,2024-04-03,ST017,CUST07897,P0478,2,39095,UPI
TXN00054782,2024-04-16,ST014,CUST00728,P0172,3,830,Debit Card
TXN00013705,2024-01-24,ST034,CUST07717,P0092,2,689,Credit Card
TXN00083585,2024-06-02,ST009,CUST02251,P0157,5,566,Debit Card
TXN00097301,2024-01-05,ST047,CUST08176,P0339,4,1042,Cash
TXN00075685,2024-06-29,ST031,CUST03779,P0234,2,121,UPI
TXN00035483,2024-05-10,ST045,CUST05210,P0367,3,3138,UPI
TXN00046087,2024-05-30,ST031,CUST06464,P0221,4,2104,Credit Card
TXN00036834,2024-06-22,ST026,CUST01350,P0343,3,1028,UPI
TXN00030672,2024-01-07,ST040,CUST05945,P0240,5,33483,Debit Card
TXN00061584,2024-03-21,ST046,CUST09789,P0430,4,1644,Cash
TXN00097241,2024-04-16,ST007,CUST04620,P0371,2,1643,UPI
TXN00045833,2024-06-20,ST043,CUST09567,P0447,2,13072,Debit Card
TXN00063879,2024-03-25,ST008,CUST01124,P0297,1,826,UPI
TXN00040687,2024-06-30,ST034,CUST03844,P0097,5,12511,UPI
TXN00075329,2024-05-24,ST009,CUST07370,P0198,4,1265,Debit Card
TXN00075734,2024-04-15,ST037,CUST01073,P0439,2,345,UPI
TXN00005775,2024-03-19,ST015,CUST01660,P0234,3,121,Credit Card
TXN00076330,2025-01-05,ST022,CUST07745,P0233,5,16231,UPI
TXN00043265,2024-06-03,ST042,CUST05404,P0432,5,361,Debit Card
TXN00015432,2024-04-11,ST025,CUST02536,P0008,4,4549,Cash
TXN00006377,2024-05-26,ST049,CUST03324,P0101,1,345,UPI
TXN00096333,2024-06-18,ST046,CUST09242,P0234,2,121,Credit Card
TXN00058534,2024-02-05,ST028,CUST00788,P0093,4,560,UPI
TXN00088730,2024-01-30,ST023,CUST08014,P0389,2,1186,Cash
TXN00005310,2024-03-11,ST039,CUST06605,P0278,5,2306,Cash
TXN00060353,2024-05-30,ST046,CUST07218,P0123,5,5487,UPI
TXN00076980,2024-01-25,ST007,CUST00980,P0087,3,1465,Cash
TXN00086641,2024-04-14,ST027,CUST02931,P0065,3,13971,Debit Card
TXN00060581,2024-01-15,ST017,CUST07805,P0192,1,248,Credit Card
TXN00074905,2024-03-20,ST041,CUST06668,P0163,4,959,UPI
TXN00095397,2024-05-20,ST024,CUST02741,P0300,4,584,Debit Card
TXN00000566,2024-03-21,ST011,CUST08538,P0352,4,9166,Cash
TXN00086778,2024-05-08,ST019,CUST02896,P0411,1,3027,UPI
TXN00086167,2024-05-23,ST009,CUST09714,P0411,5,3027,UPI
TXN00093517,2024-02-10,ST017,CUST03685,P0270,4,271,Cash
TXN00026296,2024-04-09,ST000,CUST07149,P0241,2,1861,Debit Card
TXN00065437,2024-06-29,ST048,CUST08855,P0391,3,1392,UPI
TXN00061691,2024-06-27,ST049,CUST07509,P0202,1,1199,UPI
TXN00063345,2024-05-13,ST015,CUST09098,P0111,3,32089,Credit Card
TXN00068692,2024-05-13,ST007,CUST07555,P0104,2,881,UPI
TXN00084515,2024-03-18,ST047,CUST07783,P0220,4,870,Debit Card
TXN00030521,2024-03-27,ST005,CUST05074,P0005,5,2057,Credit Card
TXN00050113,2024-03-23,ST020,CUST05159,P0147,5,4675,Cash
TXN00003102,2024-06-13,ST032,CUST07657,P0027,2,166,Cash
TXN00099437,2024-04-15,ST036,CUST08512,P0048,5,1622,Debit Card
TXN00015427,2024-01-15,ST000,CUST04669,P0413,1,506,Credit Card
TXN00022810,2024-03-26,ST032,CUST01938,P0160,4,106,UPI
TXN00049132,2024-02-27,ST038,CUST02855,P0187,5,248,Credit Card
TXN00079905,2024-03-23,ST029,CUST05579,P0164,2,798,Debit Card
TXN00090511,2024-06-12,ST038,CUST06804,P0168,1,5115,Debit Card
TXN00058231,2024-03-12,ST000,CUST05280,P0230,5,3521,Cash
TXN00001938,2024-03-30,ST046,CUST01876,P0223,1,2916,UPI
TXN00080557,2024-03-23,ST031,CUST08887,P0365,1,374,Credit Card
TXN00015682,2024-01-01,ST000,CUST01072,P0155,4,42169,Cash
TXN00024982,2024-04-21,ST048,CUST09501,P0361,3,1536,UPI
TXN00061964,2024-04-10,ST026,CUST08455,P0033,2,2615,Credit Card
TXN00041363,2024-03-03,ST023,CUST09056,P0303,2,1468,Credit Card
TXN00031489,2024-02-25,ST009,CUST09083,P0077,2,35822,Cash
TXN00062228,2024-06-26,ST025,CUST00553,P0224,4,2003,Debit Card
TXN00028149,2024-06-23,ST042,CUST04924,P0260,2,331,UPI
TXN00091191,2024-03-21,ST006,CUST02503,P0178,3,4862,Credit Card
TXN00067297,2024-03-19,ST002,CUST01615,P0354,5,3597,Debit Card
TXN00023490,2024-05-11,ST015,CUST01270,P0230,2,3521,Credit Card
TXN00091325,2024-01-07,ST038,CUST03869,P0175,5,3160,UPI
TXN00011097,2024-05-25,ST011,CUST03147,P0237,3,15324,Credit Card
TXN00053270,2024-01-26,ST015,CUST00496,P0094,1,355,UPI
TXN00046970,2024-05-08,ST027,CUST03670,P0492,5,322,Debit Card
TXN00055804,2024-02-14,ST009,CUST05958,P0371,1,1643,Debit Card
TXN00000846,2024-01-19,ST035,CUST00961,P0071,4,318,Cash
TXN00094110,2024-06-16,ST006,CUST09783,P0412,5,198,UPI
TXN00056311,2024-01-13,ST031,CUST04278,P0450,2,40338,UPI
TXN00077435,2024-04-13,ST042,CUST04949,P0210,3,569,Credit Card
TXN00040249,2024-05-05,ST036,CUST09436,P0039,5,1562,Credit Card
TXN00055572,2024-03-11,ST041,CUST02251,P0051,5,534,UPI
TXN00009551,2024-06-19,ST039,CUST02029,P0204,1,5539,UPI
TXN00031071,2024-03-22,ST031,CUST01608,P0476,3,1294,Cash
TXN00021225,2024-06-21,ST044,CUST02106,P0455,3,43440,Cash
TXN00083498,2024-02-19,ST035,CUST02876,P0436,5,9148,UPI
TXN00074025,2024-06-16,ST034,CUST01775,P0037,1,845,Debit Card
TXN00054464,2024-02-24,ST004,CUST00906,P0463,4,741,Credit Card
TXN00060799,2024-04-14,ST001,CUST06785,P0039,5,1562,UPI
TXN00096631,2024-04-22,ST010,CUST09965,P0054,4,687,Debit Card
TXN00054762,2024-03-13,ST000,CUST06802,P0466,4,24264,Cash
TXN00034603,2024-04-25,ST019,CUST04173,P0219,5,1785,UPI
TXN00042063,2024-02-21,ST008,CUST00681,P0211,5,668,Debit Card
TXN00085904,2024-04-18,ST020,CUST07028,P0167,2,25076,UPI
TXN00058285,2024-04-23,ST012,CUST00622,P0095,2,5177,Debit Card
TXN00098085,2024-03-18,ST044,CUST01821,P0188,4,49627,Cash
TXN00029602,2024-03-15,ST049,CUST03170,P0307,4,14868,Cash
TXN00058505,2024-04-16,ST017,CUST06325,P0152,5,22813,UPI
TXN00059010,2024-06-24,ST038,CUST06482,P0287,2,48573,UPI
TXN00071001,2024-04-11,ST037,CUST08825,P0262,2,3215,UPI
TXN00009370,2024-05-16,ST027,CUST08155,P0134,3,1225,Cash
TXN00041423,2024-06-18,ST011,CUST09719,P0452,3,3752,Debit Card
TXN00068174,2024-03-25,ST040,CUST07456,P0389,1,1186,Credit Card
TXN00087995,2024-04-21,ST048,CUST01665,P0041,3,6713,Credit Card
TXN00069139,2024-05-28,ST043,CUST07970,P0096,4,1119,Credit Card
TXN00055473,2024-03-05,ST028,CUST04370,P0009,1,1037,Credit Card
TXN00086779,2024-01-17,ST006,CUST09185,P0089,4,699,Debit Card
TXN00032767,2024-06-10,ST040,CUST07459,P0352,1,9166,Credit Card
TXN00019983,2024-03-09,ST044,CUST08726,P0214,1,1592,UPI
TXN00040877,2024-04-25,ST031,CUST05762,P0187,3,248,Cash
TXN00017119,2024-02-27,ST022,CUST06850,P0018,5,25654,Debit Card
TXN00040807,2024-01-07,ST017,CUST05205,P0347,1,354,UPI
TXN00037056,2024-06-07,ST047,CUST00601,P0139,2,4181,Cash
TXN00065581,2024-04-27,ST037,CUST04790,P0383,1,2907,UPI
TXN00027815,2024-05-05,ST030,CUST07983,P0446,3,1286,UPI
TXN00041391,2024-04-15,ST033,CUST04036,P0425,4,9592,Debit Card
TXN00043007,2024-03-22,ST016,CUST00198,P0034,3,3507,Credit Card
TXN00032854,2024-05-21,ST001,CUST02216,P0431,5,2835,Debit Card
TXN00088047,2024-04-03,ST002,CUST07908,P0479,3,3459,Cash
TXN00059052,2024-05-16,ST022,CUST08878,P0099,1,1465,Credit Card
TXN00055545,2024-03-23,ST037,CUST01352,P0147,2,4675,Cash
TXN00098309,2024-03-11,ST031,CUST06936,P0022,4,338,UPI
TXN00052427,2024-03-10,ST030,CUST02996,P0328,2,566,Credit Card
TXN00094811,2024-03-27,ST010,CUST09014,P0105,5,49831,UPI
TXN00013139,2024-01-14,ST006,CUST00512,P0062,1,1931,Debit Card
TXN00020121,2024-06-21,ST008,CUST03287,P0027,4,166,Cash
TXN00099582,2024-04-05,ST045,CUST01000,P0004,1,4479,Cash
TXN00046054,2024-04-11,ST042,CUST09843,P0095,4,5177,Debit Card
TXN00087267,2024-01-10,ST022,CUST01751,P0094,1,355,Credit Card
TXN00099268,2024-05-23,ST006,CUST08635,P0481,4,281,Debit Card
TXN00055314,2024-01-28,ST012,CUST06182,P0063,5,2523,Debit Card
TXN00007064,2024-01-28,ST048,CUST02733,P0111,1,-32089,Debit Card
TXN00048433,2024-04-10,ST030,CUST01213,P0054,1,687,UPI
TXN00092118,2024-03-30,ST033,CUST09955,P0089,5,699,Debit Card
TXN00094615,2024-04-15,ST019,CUST04622,P0228,3,3503,Debit Card
TXN00079119,2024-04-22,ST044,CUST01765,P0328,4,566,Cash
TXN00067382,2024-04-06,ST025,CUST07756,P0490,3,1226,Credit Card
TXN00020146,2024-06-15,ST016,CUST06034,P0307,2,14868,Credit Card
TXN00088191,2024-06-01,ST017,CUST09077,P0009,4,1037,Cash
TXN00076181,2024-06-20,ST039,CUST07480,P0010,5,6279,UPI
TXN00004934,2024-03-29,ST027,CUST03961,P0139,3,4181,Credit Card
TXN00031736,2024-06-25,ST001,CUST08965,P0219,4,1785,Credit Card
TXN00011566,2024-01-01,ST003,CUST04609,P0257,2,43102,Cash
TXN00046585,2024-02-15,ST004,CUST04898,P0269,5,4915,Debit Card
TXN00055708,2024-04-13,ST019,CUST00342,P0491,4,4073,Debit Card
TXN00009230,2024-03-28,ST027,CUST01097,P0419,4,1569,Cash
TXN00031982,2024-06-29,ST015,CUST03364,P0322,3,663,Credit Card
TXN00055118,2024-03-17,ST001,CUST05090,P0371,4,1643,Cash
TXN00070525,2024-04-21,ST033,CUST02469,P0286,4,5755,UPI
TXN00035785,2024-01-15,ST046,CUST09796,P0400,2,24095,Cash
TXN00015221,2024-06-18,ST007,CUST01243,P0422,1,6364,Debit Card
TXN00018793,2024-06-24,ST031,CUST01477,P0344,4,22551,Debit Card
TXN00059986,2024-05-23,ST015,CUST00923,P0373,3,1668,Debit Card
TXN00050233,2024-06-02,ST019,CUST00374,P0316,5,48387,UPI
TXN00047030,2024-02-01,ST035,CUST02038,P0144,3,3187,Credit Card
